X,Y,T,LAT,LNG,T
107492.871365799,1126344.85411641,90422.4,59.134215381,9.630876547,39.405067444
107492.860765772,1126344.85844014,90422.6,59.13421542,9.630876362,39.39875412
107492.861339815,1126344.85766148,90422.8,59.134215413,9.630876372,39.401515961
107492.859507552,1126344.85776929,90423,59.134215414,9.63087634,39.402076721
107492.858940717,1126344.85487183,90423.2,59.134215388,9.63087633,39.39950943
107492.857168326,1126344.85364298,90423.4,59.134215377,9.630876299,39.400188446
107492.8541316,1126344.8548624,90423.6,59.134215388,9.630876246,39.404827118
107492.862452928,1126344.84474153,90423.8,59.134215297,9.630876391,39.396217346
107492.863713114,1126344.8444098,90424,59.134215294,9.630876413,39.397258759
107492.861647259,1126344.8468565,90424.2,59.134215316,9.630876377,39.399978638
107492.863306239,1126344.84752814,90424.4,59.134215322,9.630876406,39.399372101
107492.85384294,1126344.85608721,90424.6,59.134215399,9.630876241,39.400852203
107492.854187104,1126344.8557537,90424.8,59.134215396,9.630876247,39.397277832
107492.853554062,1126344.85742342,90425,59.134215411,9.630876236,39.399711609
107492.854360168,1126344.85508565,90425.2,59.13421539,9.63087625,39.397274017
107492.853447641,1126344.8533015,90425.4,59.134215374,9.630876234,39.395412445
107492.856258856,1126344.85029927,90425.6,59.134215347,9.630876283,39.398174286
107492.856031598,1126344.84940764,90425.8,59.134215339,9.630876279,39.398506165
107492.855804558,1126344.84840462,90426,59.13421533,9.630876275,39.399204254
107492.855803685,1126344.84885021,90426.2,59.134215334,9.630876275,39.401943207
107492.854085706,1126344.84906963,90426.4,59.134215336,9.630876245,39.402275085
107492.850177977,1126344.85652562,90426.6,59.134215403,9.630876177,39.400817871
107492.851896829,1126344.8558606,90426.8,59.134215397,9.630876207,39.398548126
107492.851840233,1126344.8555263,90427,59.134215394,9.630876206,39.398410797
107492.851896393,1126344.8560834,90427.2,59.134215399,9.630876207,39.397834778
107492.852296716,1126344.85630698,90427.4,59.134215401,9.630876214,39.399166107
107492.854135313,1126344.85296865,90427.6,59.134215371,9.630876246,39.404167175
107492.855395717,1126344.85252553,90427.8,59.134215367,9.630876268,39.403179169
107492.855451658,1126344.85319403,90428,59.134215373,9.630876269,39.406993866
107492.857968535,1126344.85431294,90428.2,59.134215383,9.630876313,39.405792236
107492.859398073,1126344.85520692,90428.4,59.134215391,9.630876338,39.404972076
107492.859290341,1126344.85175338,90428.6,59.13421536,9.630876336,39.401515961
107492.859752502,1126344.84963773,90428.8,59.134215341,9.630876344,39.401096344
107492.857803552,1126344.85085929,90429,59.134215352,9.63087631,39.401050568
107492.859808006,1126344.85052902,90429.2,59.134215349,9.630876345,39.404186249
107492.859522623,1126344.85008287,90429.4,59.134215345,9.63087634,39.403327942
107492.854989934,1126344.85508688,90429.6,59.13421539,9.630876261,39.4036026
107492.855676295,1126344.85542242,90429.8,59.134215393,9.630876273,39.402450562
107492.854933556,1126344.85464118,90430,59.134215386,9.63087626,39.402534485
107492.856883817,1126344.85275125,90430.2,59.134215369,9.630876294,39.398807526
107492.856195053,1126344.85364108,90430.4,59.134215377,9.630876282,39.401092529
107492.856882725,1126344.85330823,90430.6,59.134215374,9.630876294,39.399330139
107492.860440611,1126344.84908209,90430.8,59.134215336,9.630876356,39.402828217
107492.859465372,1126344.85008276,90431,59.134215345,9.630876339,39.403194427
107492.858318815,1126344.8508603,90431.2,59.134215352,9.630876319,39.404426575
107492.856656777,1126344.85174822,90431.4,59.13421536,9.63087629,39.403312683
107492.854591577,1126344.85386073,90431.6,59.134215379,9.630876254,39.396938324
107492.849722805,1126344.85507656,90431.8,59.13421539,9.630876169,39.393924713
107492.851210031,1126344.85574786,90432,59.134215396,9.630876195,39.397594452
107492.849664462,1126344.85563343,90432.2,59.134215395,9.630876168,39.39440155
107492.849663151,1126344.85630181,90432.4,59.134215401,9.630876168,39.396663666
107492.851726386,1126344.85519188,90432.6,59.134215391,9.630876204,39.401119232
107492.853163786,1126344.85207557,90432.8,59.134215363,9.630876229,39.395946503
107492.851961944,1126344.85185041,90433,59.134215361,9.630876208,39.392948151
107492.854253092,1126344.85129792,90433.2,59.134215356,9.630876248,39.393211365
107492.854423317,1126344.85207803,90433.4,59.134215363,9.630876251,39.394638062
107492.856542492,1126344.8516366,90433.6,59.134215359,9.630876288,39.39308548
107492.853726253,1126344.85720096,90433.8,59.134215409,9.630876239,39.400985718
107492.852060721,1126344.85987124,90434,59.134215433,9.63087621,39.403850555
107492.853954603,1126344.85753561,90434.2,59.134215412,9.630876243,39.402282715
107492.853038799,1126344.85742241,90434.4,59.134215411,9.630876227,39.401145935
107492.855968668,1126344.85230386,90434.6,59.134215365,9.630876278,39.399147034
107492.857626993,1126344.85330969,90434.8,59.134215374,9.630876307,39.40019989
107492.85728414,1126344.85297483,90435,59.134215371,9.630876301,39.397651672
107492.856768003,1126344.8534194,90435.2,59.134215375,9.630876292,39.39755249
107492.856656122,1126344.85208241,90435.4,59.134215363,9.63087629,39.395664215
107492.859277673,1126344.85821443,90435.6,59.134215418,9.630876336,39.403598785
107492.85945314,1126344.85632101,90435.8,59.134215401,9.630876339,39.405506134
107492.860720534,1126344.85231318,90436,59.134215365,9.630876361,39.40970993
107492.858944648,1126344.85286668,90436.2,59.13421537,9.63087633,39.410884857
107492.858140945,1126344.85397909,90436.4,59.13421538,9.630876316,39.409378052
107492.858313354,1126344.85364523,90436.6,59.134215377,9.630876319,39.404785156
107492.859169941,1126344.85476088,90436.8,59.134215387,9.630876334,39.40304184
107492.858647252,1126344.85854738,90437,59.134215421,9.630876325,39.402019501
107492.856179326,1126344.86166169,90437.2,59.134215449,9.630876282,39.400440216
107492.85669306,1126344.86244247,90437.4,59.134215456,9.630876291,39.400917053
107492.85801705,1126344.85876894,90437.6,59.134215423,9.630876314,39.3956604
107492.857668081,1126344.8615532,90437.8,59.134215448,9.630876308,39.397735596
107492.859900012,1126344.86200317,90438,59.134215452,9.630876347,39.395313263
107492.860873067,1126344.86211648,90438.2,59.134215453,9.630876364,39.397895813
107492.860235002,1126344.86634834,90438.4,59.134215491,9.630876353,39.399410248
107492.855653143,1126344.86723054,90438.6,59.134215499,9.630876273,39.39730835
107492.855367323,1126344.86700718,90438.8,59.134215497,9.630876268,39.397830963
107492.854224479,1126344.86589096,90439,59.134215487,9.630876248,39.398010254
107492.853538773,1126344.86522123,90439.2,59.134215481,9.630876236,39.3969841
107492.85514203,1126344.86511298,90439.4,59.13421548,9.630876264,39.398174286
107492.852335183,1126344.86588726,90439.6,59.134215487,9.630876215,39.393432617
107492.848902502,1126344.86465515,90439.8,59.134215476,9.630876155,39.395362854
107492.848338943,1126344.86008674,90440,59.134215435,9.630876145,39.39264679
107492.847592272,1126344.86131065,90440.2,59.134215446,9.630876132,39.394947052
107492.85022802,1126344.86020184,90440.4,59.134215436,9.630876178,39.396987915
107492.850275006,1126344.86543763,90440.6,59.134215483,9.630876179,39.397129059
107492.846666202,1126344.86643313,90440.8,59.134215492,9.630876116,39.394824982
107492.846148974,1126344.8674347,90441,59.134215501,9.630876107,39.396568298
107492.847867171,1126344.86710388,90441.2,59.134215498,9.630876137,39.398067474
107492.846895427,1126344.86632218,90441.4,59.134215491,9.63087612,39.398094177
107492.845693366,1126344.86620843,90441.6,59.13421549,9.630876099,39.396160126
107492.845807432,1126344.86643145,90441.8,59.134215492,9.630876101,39.39812851
107492.845464142,1126344.86631938,90442,59.134215491,9.630876095,39.397079468
107492.845803282,1126344.868548,90442.2,59.134215511,9.630876101,39.398288727
107492.845859659,1126344.8689937,90442.4,59.134215515,9.630876102,39.401016235
107492.846547768,1126344.86843806,90442.6,59.13421551,9.630876114,39.398139954
107492.845507414,1126344.87344892,90442.8,59.134215555,9.630876096,39.398490906
107492.845289985,1126344.86754441,90443,59.134215502,9.630876092,39.395301819
107492.847174476,1126344.86999886,90443.2,59.134215524,9.630876125,39.395908356
107492.848373916,1126344.87144938,90443.4,59.134215537,9.630876146,39.395389557
107492.849585587,1126344.86666165,90443.6,59.134215494,9.630876167,39.395000458
107492.849985473,1126344.86710803,90443.8,59.134215498,9.630876174,39.394569397
107492.850729741,1126344.86710949,90444,59.134215498,9.630876187,39.396266937
107492.849698342,1126344.86755306,90444.2,59.134215502,9.630876169,39.396606445
107492.850043598,1126344.86666255,90444.4,59.134215494,9.630876175,39.396682739
107492.847859964,1126344.87077999,90444.6,59.134215531,9.630876137,39.399009705
107492.848660391,1126344.87133854,90444.8,59.134215536,9.630876151,39.398029327
107492.84819954,1126344.87278581,90445,59.134215549,9.630876143,39.399398804
107492.848658644,1126344.87222972,90445.2,59.134215544,9.630876151,39.398555756
107492.849690698,1126344.87145196,90445.4,59.134215537,9.630876169,39.39415741
107492.846831841,1126344.8695526,90445.6,59.13421552,9.630876119,39.389728546
107492.851130501,1126344.86711027,90445.8,59.134215498,9.630876194,39.395851135
107492.850733891,1126344.86499294,90446,59.134215479,9.630876187,39.400634766
107492.848900973,1126344.86543494,90446.2,59.134215483,9.630876155,39.402320862
107492.847986479,1126344.86465336,90446.4,59.134215476,9.630876139,39.400863647
107492.846433702,1126344.86821504,90446.6,59.134215508,9.630876112,39.404548645
107492.846201202,1126344.86999695,90446.8,59.134215524,9.630876108,39.405292511
107492.846256924,1126344.87077684,90447,59.134215531,9.630876109,39.403354645
107492.846490735,1126344.86832655,90447.2,59.134215509,9.630876113,39.401733398
107492.845800224,1126344.87010756,90447.4,59.134215525,9.630876101,39.405445099
107492.845344834,1126344.86876989,90447.6,59.134215513,9.630876093,39.404720306
107492.84391333,1126344.86887848,90447.8,59.134215514,9.630876068,39.397953033
107492.842597422,1126344.86843031,90448,59.13421551,9.630876045,39.39755249
107492.841567552,1126344.8680941,90448.2,59.134215507,9.630876027,39.39572525
107492.844830008,1126344.86854609,90448.4,59.134215511,9.630876084,39.396911621
107492.839793195,1126344.86786783,90448.6,59.134215505,9.630875996,39.400279999
107492.829642006,1126344.87687114,90448.8,59.134215586,9.630875819,39.398639679
107492.825338323,1126344.8818756,90449,59.134215631,9.630875744,39.395721436
107492.822243908,1126344.88331771,90449.2,59.134215644,9.63087569,39.392696381
107492.823104863,1126344.88220541,90449.4,59.134215634,9.630875705,39.390590668
107492.809470294,1126344.88663459,90449.6,59.134215674,9.630875467,39.394435883
107492.80821251,1126344.88574094,90449.8,59.134215666,9.630875445,39.394386292
107492.805463133,1126344.88640394,90450,59.134215672,9.630875397,39.395591736
107492.805233472,1126344.88673768,90450.2,59.134215675,9.630875393,39.396152496
107492.805286574,1126344.88885434,90450.4,59.134215694,9.630875394,39.396034241
107492.80981555,1126344.88574409,90450.6,59.134215666,9.630875473,39.398780823
107492.80959266,1126344.88262451,90450.8,59.134215638,9.630875469,39.397647858
107492.804498814,1126344.88183474,90451,59.134215631,9.63087538,39.394096375
107492.804787037,1126344.88083273,90451.2,59.134215622,9.630875385,39.39283371
107492.794414487,1126344.88593669,90451.4,59.134215668,9.630875204,39.392215729
107492.782765588,1126344.89961577,90451.6,59.134215791,9.630875001,39.393341064
107492.761662128,1126344.91739803,90451.8,59.134215951,9.630874633,39.398361206
107492.735328696,1126344.94541863,90452,59.134216203,9.630874174,39.402633667
107492.705901724,1126344.97443574,90452.2,59.134216464,9.630873661,39.400562286
107492.674640087,1126345.00478603,90452.4,59.134216737,9.630873116,39.396213531
107492.644590558,1126345.03012579,90452.6,59.134216965,9.630872592,39.389690399
107492.617219614,1126345.06170909,90452.8,59.134217249,9.630872115,39.392093658
107492.59380404,1126345.09073799,90453,59.13421751,9.630871707,39.395568848
107492.576179811,1126345.11521094,90453.2,59.13421773,9.6308714,39.397102356
107492.561250549,1126345.13757261,90453.4,59.134217931,9.63087114,39.397865295
107492.545056295,1126345.16271675,90453.6,59.134218157,9.630870858,39.399814606
107492.5307675,1126345.17962119,90453.8,59.134218309,9.630870609,39.399482727
107492.520602335,1126345.19575393,90454,59.134218454,9.630870432,39.396949768
107492.514960466,1126345.21167275,90454.2,59.134218597,9.630870334,39.399913788
107492.510526337,1126345.22480899,90454.4,59.134218715,9.630870257,39.400333405
107492.503165179,1126345.24161561,90454.6,59.134218866,9.630870129,39.40460968
107492.511956121,1126345.25477778,90454.8,59.134218984,9.630870283,39.413856506
107492.513012883,1126345.27059833,90455,59.134219126,9.630870302,39.409599304
107492.510021614,1126345.27783332,90455.2,59.134219191,9.63087025,39.402713776
107492.512004009,1126345.28875419,90455.4,59.134219289,9.630870285,39.407585144
107492.529067763,1126345.28733947,90455.6,59.134219276,9.630870583,39.400131226
107492.532888973,1126345.29481061,90455.8,59.134219343,9.63087065,39.400936127
107492.532818617,1126345.30149434,90456,59.134219403,9.630870649,39.399795532
107492.531843159,1126345.30260641,90456.2,59.134219413,9.630870632,39.396945953
107492.529484495,1126345.30839446,90456.4,59.134219465,9.630870591,39.39831543
107492.524565462,1126345.30604547,90456.6,59.134219444,9.630870505,39.403839111
107492.508908503,1126345.29075328,90456.8,59.134219307,9.630870231,39.399856567
107492.499624604,1126345.29541378,90457,59.134219349,9.630870069,39.398376465
107492.496931823,1126345.29641108,90457.2,59.134219358,9.630870022,39.397483826
107492.494011565,1126345.29662815,90457.4,59.13421936,9.630869971,39.399093628
107492.484038903,1126345.30217848,90457.6,59.13421941,9.630869797,39.413799286
107492.48025769,1126345.30350784,90457.8,59.134219422,9.630869731,39.41469574
107492.471153846,1126345.30393559,90458,59.134219426,9.630869572,39.413009644
107492.46542412,1126345.3062637,90458.2,59.134219447,9.630869472,39.41046524
107492.459123846,1126345.30758813,90458.4,59.134219459,9.630869362,39.409397125
107492.468197304,1126345.2934584,90458.6,59.134219332,9.63086952,39.41368866
107492.464989042,1126345.29456609,90458.8,59.134219342,9.630869464,39.413482666
107492.460640994,1126345.292998,90459,59.134219328,9.630869388,39.407447815
107492.45515032,1126345.29020229,90459.2,59.134219303,9.630869292,39.408607483
107492.451835637,1126345.28718805,90459.4,59.134219276,9.630869234,39.410820007
107492.456475183,1126345.28608317,90459.6,59.134219266,9.630869315,39.415103912
107492.45744802,1126345.28630787,90459.8,59.134219268,9.630869332,39.416027069
107492.461172418,1126345.28475561,90500,59.134219254,9.630869397,39.414524078
107492.467027567,1126345.27685784,90500.2,59.134219183,9.630869499,39.414089203
107492.483250896,1126345.26608407,90500.4,59.134219086,9.630869782,39.415100098
107492.510248407,1126345.24976154,90500.6,59.134218939,9.630870253,39.413322449
107492.542630826,1126345.23177859,90500.8,59.134218777,9.630870818,39.412437439
107492.57949851,1126345.20377865,90501,59.134218525,9.630871461,39.404148102
107492.60955175,1126345.17654512,90501.2,59.13421828,9.630871985,39.405799866
107492.640916094,1126345.15221051,90501.4,59.134218061,9.630872532,39.412475586
107492.66758364,1126345.12898067,90501.6,59.134217852,9.630872997,39.4153862
