FFID	Line	Point	Gps time(us)	UTC Date	UTC Time	Time Source	Latitude	Longitude	Comment
254	1.0	254.0	1333796046694867	2022-04-12	10:53:48.694867	GPS	59.1354187200575	9.632226489384148	
255	1.0	255.0	1333796051751560	2022-04-12	10:53:53.751560	GPS	59.13544321743333	9.632155519566648	
256	1.0	256.0	1333796057660184	2022-04-12	10:53:59.660184	GPS	59.1354741342533	9.632080181339987	
257	1.0	257.0	1333796062852972	2022-04-12	10:54:04.852972	GPS	59.13550080900334	9.632023548660015	
258	1.0	258.0	1333796068338094	2022-04-12	10:54:10.338094	GPS	59.13552740872501	9.631956888903357	
259	1.0	259.0	1333796073470988	2022-04-12	10:54:15.470988	GPS	59.135552795783326	9.631891838473344	
260	1.0	260.0	1333796078030344	2022-04-12	10:54:20.030344	GPS	59.13557483103003	9.631835954033301	
261	1.0	261.0	1333796082475463	2022-04-12	10:54:24.475463	GPS	59.1355970439817	9.631781286265008	
262	1.0	262.0	1333796086881304	2022-04-12	10:54:28.881304	GPS	59.135617906520004	9.631728285873352	
263	1.0	263.0	1333796091348654	2022-04-12	10:54:33.348654	GPS	59.13564074327	9.631676765703359	
264	1.0	264.0	1333796095992364	2022-04-12	10:54:37.992364	GPS	59.13566531398177	9.631617916318199	
265	1.0	265.0	1333796100364416	2022-04-12	10:54:42.364416	GPS	59.1356884887467	9.63155845962667	
266	1.0	266.0	1333796106037087	2022-04-12	10:54:48.037087	GPS	59.13571604967414	9.631482338839978	
267	1.0	267.0	1333796110730493	2022-04-12	10:54:52.730493	GPS	59.135740094542484	9.631424419659178	
268	1.0	268.0	1333796114874166	2022-04-12	10:54:56.874166	GPS	59.1357630374967	9.631373468063313	
269	1.0	269.0	1333796119727049	2022-04-12	10:55:01.727049	GPS	59.135788559425265	9.63131419945556	
270	1.0	270.0	1333796124043946	2022-04-12	10:55:06.043946	GPS	59.135811923018295	9.631265647236658	
271	1.0	271.0	1333796128730122	2022-04-12	10:55:10.730122	GPS	59.13583803816081	9.631213757011677	
272	1.0	272.0	1333796133073861	2022-04-12	10:55:15.073861	GPS	59.13586259752253	9.6311612434042	
273	1.0	273.0	1333796137407025	2022-04-12	10:55:19.407025	GPS	59.13588670374309	9.631106588611143	
274	1.0	274.0	1333796141051514	2022-04-12	10:55:23.051514	GPS	59.13590723063333	9.6310651085983	
275	1.0	275.0	1333796145096931	2022-04-12	10:55:27.096931	GPS	59.1359298179883	9.631014955029201	
276	1.0	276.0	1333796149488221	2022-04-12	10:55:31.488221	GPS	59.13595533727447	9.630959290184059	
277	1.0	277.0	1333796153885851	2022-04-12	10:55:35.885851	GPS	59.13598164452536	9.630903730840755	
278	1.0	278.0	1333796158081873	2022-04-12	10:55:40.081873	GPS	59.13600680085526	9.630850721552223	
279	1.0	279.0	1333796167000336	2022-04-12	10:55:49.000336	GPS	59.1360620577022	9.630736773951101	
280	1.0	280.0	1333796173645842	2022-04-12	10:55:55.645842	GPS	59.13610776279165	9.630658165425025	
281	1.0	281.0	1333796178686093	2022-04-12	10:56:00.686093	GPS	59.136142550038606	9.630623808682227	
282	1.0	282.0	1333796226784126	2022-04-12	10:56:48.784126	GPS	59.136242259264996	9.630994567891676	
283	1.0	283.0	1333796232910089	2022-04-12	10:56:54.910089	GPS	59.13619986977354	9.631052802310784	
284	1.0	284.0	1333796238476778	2022-04-12	10:57:00.476778	GPS	59.13615615816959	9.63110137382125	
285	1.0	285.0	1333796242943727	2022-04-12	10:57:04.943727	GPS	59.136119015835824	9.6311354112858	
286	1.0	286.0	1333796246835460	2022-04-12	10:57:08.835460	GPS	59.1360853416167	9.63116376595	
287	1.0	287.0	1333796251390830	2022-04-12	10:57:13.390830	GPS	59.136045990217696	9.631197938866666	
288	1.0	288.0	1333796255990590	2022-04-12	10:57:17.990590	GPS	59.13600932449581	9.631232675504192	
289	1.0	289.0	1333796260294908	2022-04-12	10:57:22.294908	GPS	59.13597578819	9.6312685366567	
290	1.0	290.0	1333796265103464	2022-04-12	10:57:27.103464	GPS	59.13593972402	9.6313106150867	
291	1.0	291.0	1333796269957487	2022-04-12	10:57:31.957487	GPS	59.135904020941666	9.631353674171963	
292	1.0	292.0	1333796274666602	2022-04-12	10:57:36.666602	GPS	59.135870656141165	9.63139846648341	
293	1.0	293.0	1333796279978732	2022-04-12	10:57:41.978732	GPS	59.13583638217108	9.631455008473182	
294	1.0	294.0	1333796284454222	2022-04-12	10:57:46.454222	GPS	59.13580750621917	9.6315026453175	
295	1.0	295.0	1333796288986679	2022-04-12	10:57:50.986679	GPS	59.135779422140004	9.6315506779217	
296	1.0	296.0	1333796293510370	2022-04-12	10:57:55.510370	GPS	59.13575497880834	9.6315999543167	
297	1.0	297.0	1333796297688853	2022-04-12	10:57:59.688853	GPS	59.1357348890683	9.631645203285029	
298	1.0	298.0	1333796302584531	2022-04-12	10:58:04.584531	GPS	59.13570883379041	9.631696832419165	
299	1.0	299.0	1333796308006396	2022-04-12	10:58:10.006396	GPS	59.13567529069331	9.631750402623302	
300	1.0	300.0	1333796313562918	2022-04-12	10:58:15.562918	GPS	59.13563746023252	9.631802900709973	
301	1.0	301.0	1333796318982298	2022-04-12	10:58:20.982298	GPS	59.1355992994317	9.631852367235	
302	1.0	302.0	1333796323055037	2022-04-12	10:58:25.055037	GPS	59.13557096641998	9.631887958641661	
303	1.0	303.0	1333796328150308	2022-04-12	10:58:30.150308	GPS	59.135535759445105	9.631933274693875	
304	1.0	304.0	1333796332523206	2022-04-12	10:58:34.523206	GPS	59.135504993837564	9.631973538809328	
305	1.0	305.0	1333796337365980	2022-04-12	10:58:39.365980	GPS	59.135470922408444	9.63201812937866	
306	1.0	306.0	1333796341600815	2022-04-12	10:58:43.600815	GPS	59.13544232823955	9.632060176514615	
307	1.0	307.0	1333796346016053	2022-04-12	10:58:48.016053	GPS	59.13541500855027	9.632110251758899	
308	1.0	308.0	1333796350934331	2022-04-12	10:58:52.934331	GPS	59.13538477112664	9.6321626766433	
309	1.0	309.0	1333796355246899	2022-04-12	10:58:57.246899	GPS	59.13535843561723	9.632206263240866	
310	1.0	310.0	1333796359577790	2022-04-12	10:59:01.577790	GPS	59.135332438183326	9.632255345824987	
311	1.0	311.0	1333796364368230	2022-04-12	10:59:06.368230	GPS	59.135302758530536	9.632308389477764	
312	1.0	312.0	1333796368923349	2022-04-12	10:59:10.923349	GPS	59.1352752929446	9.632361477986654	
313	1.0	313.0	1333796373155838	2022-04-12	10:59:15.155838	GPS	59.135247627746686	9.632416541038312	
314	1.0	314.0	1333796377838908	2022-04-12	10:59:19.838908	GPS	59.13521956313886	9.632474062004446	
315	1.0	315.0	1333796381786982	2022-04-12	10:59:23.786982	GPS	59.13519458678667	9.632526982245032	
316	1.0	316.0	1333796386179859	2022-04-12	10:59:28.179859	GPS	59.13517040406182	9.6325871408055	
317	1.0	317.0	1333796390827885	2022-04-12	10:59:32.827885	GPS	59.1351445272417	9.632651774845804	
318	1.0	318.0	1333796395086708	2022-04-12	10:59:37.086708	GPS	59.13512247204998	9.632711106003338	
319	1.0	319.0	1333796449807177	2022-04-12	11:00:31.807177	GPS	59.13532371451337	9.6333057974483	
320	1.0	320.0	1333796455403557	2022-04-12	11:00:37.403557	GPS	59.13536368148753	9.633261637025033	
321	1.0	321.0	1333796460479246	2022-04-12	11:00:42.479246	GPS	59.135391462268345	9.633204908796646	
322	1.0	322.0	1333796464867061	2022-04-12	11:00:46.867061	GPS	59.13541605785585	9.633148939186656	
323	1.0	323.0	1333796469327813	2022-04-12	11:00:51.327813	GPS	59.135439639065	9.633088689315855	
324	1.0	324.0	1333796474572078	2022-04-12	11:00:56.572078	GPS	59.135467003788364	9.633017038960023	
325	1.0	325.0	1333796479603852	2022-04-12	11:01:01.603852	GPS	59.1354916859267	9.6329446056767	
326	1.0	326.0	1333796484597395	2022-04-12	11:01:06.597395	GPS	59.13551446394075	9.63286611251933	
327	1.0	327.0	1333796489277618	2022-04-12	11:01:11.277618	GPS	59.13553549007502	9.63279343771502	
328	1.0	328.0	1333796493618612	2022-04-12	11:01:15.618612	GPS	59.135554426393306	9.632725705309998	
329	1.0	329.0	1333796498078742	2022-04-12	11:01:20.078742	GPS	59.13557512730542	9.632654119394187	
330	1.0	330.0	1333796502195129	2022-04-12	11:01:24.195129	GPS	59.13559261791653	9.632588963306913	
331	1.0	331.0	1333796507063077	2022-04-12	11:01:29.063077	GPS	59.13561359615416	9.632514553845	
332	1.0	332.0	1333796511671170	2022-04-12	11:01:33.671170	GPS	59.135634522516696	9.632450610375	
333	1.0	333.0	1333796515965884	2022-04-12	11:01:37.965884	GPS	59.1356561627533	9.63239492645	
334	1.0	334.0	1333796520170414	2022-04-12	11:01:42.170414	GPS	59.13567778117673	9.632341774051572	
335	1.0	335.0	1333796524179568	2022-04-12	11:01:46.179568	GPS	59.1356982311733	9.63229112278664	
336	1.0	336.0	1333796528333620	2022-04-12	11:01:50.333620	GPS	59.1357170014333	9.632233218399978	
337	1.0	337.0	1333796532451290	2022-04-12	11:01:54.451290	GPS	59.135736713708326	9.632177982800025	
338	1.0	338.0	1333796536862643	2022-04-12	11:01:58.862643	GPS	59.1357571465483	9.632114779224178	
339	1.0	339.0	1333796541500429	2022-04-12	11:02:03.500429	GPS	59.13577633476335	9.6320462439225	
340	1.0	340.0	1333796546092172	2022-04-12	11:02:08.092172	GPS	59.13579405071668	9.631978373943308	
341	1.0	341.0	1333796550250399	2022-04-12	11:02:12.250399	GPS	59.135813043329186	9.631912286014176	
342	1.0	342.0	1333796554638592	2022-04-12	11:02:16.638592	GPS	59.1358320048533	9.6318486521067	
343	1.0	343.0	1333796559071141	2022-04-12	11:02:21.071141	GPS	59.1358535223717	9.631790708891895	
344	1.0	344.0	1333796563345687	2022-04-12	11:02:25.345687	GPS	59.1358745617683	9.631736466984984	
345	1.0	345.0	1333796568219577	2022-04-12	11:02:30.219577	GPS	59.135899097885	9.63167390564003	
346	1.0	346.0	1333796573050328	2022-04-12	11:02:35.050328	GPS	59.1359224043267	9.6316099536867	
347	1.0	347.0	1333796577657103	2022-04-12	11:02:39.657103	GPS	59.13594343103244	9.63154549793756	
348	1.0	348.0	1333796582143788	2022-04-12	11:02:44.143788	GPS	59.13596552830864	9.6314825098467	
349	1.0	349.0	1333796586633983	2022-04-12	11:02:48.633983	GPS	59.1359873365817	9.631418789813539	
350	1.0	350.0	1333796591352118	2022-04-12	11:02:53.352118	GPS	59.13601026059	9.631349958459417	
351	1.0	351.0	1333796595599165	2022-04-12	11:02:57.599165	GPS	59.13603088425001	9.63129073358751	
352	1.0	352.0	1333796600029791	2022-04-12	11:03:02.029791	GPS	59.13605330917434	9.631232964651193	
353	1.0	353.0	1333796604977957	2022-04-12	11:03:06.977957	GPS	59.13607853808253	9.631169572132471	
354	1.0	354.0	1333796609028561	2022-04-12	11:03:11.028561	GPS	59.13609939676168	9.631126365169159	
355	1.0	355.0	1333796613350614	2022-04-12	11:03:15.350614	GPS	59.13612554524837	9.631090703728301	
356	1.0	356.0	1333796617933240	2022-04-12	11:03:19.933240	GPS	59.13615127537515	9.631066291407377	
357	1.0	357.0	1333796622025161	2022-04-12	11:03:24.025161	GPS	59.13617404679994	9.631046698734792	
358	1.0	358.0	1333796627574019	2022-04-12	11:03:29.574019	GPS	59.1362042034283	9.63102351661388	
359	1.0	359.0	1333796632589400	2022-04-12	11:03:34.589400	GPS	59.13622873066669	9.631021865333311	
360	1.0	360.0	1333796637358108	2022-04-12	11:03:39.358108	GPS	59.13624844819776	9.631035536035531	
361	1.0	361.0	1333796641746176	2022-04-12	11:03:43.746176	GPS	59.136263235128915	9.631054356942247	
362	1.0	362.0	1333796720128306	2022-04-12	11:05:02.128306	GPS	59.1365775	9.631505496903312	
363	1.0	363.0	1333796724273793	2022-04-12	11:05:06.273793	GPS	59.13656697060387	9.63154820257555	
364	1.0	364.0	1333796728420258	2022-04-12	11:05:10.420258	GPS	59.13654986643575	9.631590646252032	
365	1.0	365.0	1333796732719745	2022-04-12	11:05:14.719745	GPS	59.13653213105187	9.631634656278708	
366	1.0	366.0	1333796737246965	2022-04-12	11:05:19.246965	GPS	59.13649807432433	9.631670695244452	
367	1.0	367.0	1333796742027038	2022-04-12	11:05:24.027038	GPS	59.136458816727405	9.631703499068776	
368	1.0	368.0	1333796747135187	2022-04-12	11:05:29.135187	GPS	59.136421580749754	9.63174259518525	
369	1.0	369.0	1333796751729589	2022-04-12	11:05:33.729589	GPS	59.13639322762582	9.6317906785383	
370	1.0	370.0	1333796755707112	2022-04-12	11:05:37.707112	GPS	59.13637011925332	9.6318336722333	
371	1.0	371.0	1333796759747676	2022-04-12	11:05:41.747676	GPS	59.13634521122886	9.63188466474886	
372	1.0	372.0	1333796764555180	2022-04-12	11:05:46.555180	GPS	59.13631446546667	9.6319427730833	
373	1.0	373.0	1333796768970531	2022-04-12	11:05:50.970531	GPS	59.136283729203335	9.631991839233365	
374	1.0	374.0	1333796773561741	2022-04-12	11:05:55.561741	GPS	59.13625246665473	9.6320418550958	
375	1.0	375.0	1333796778303158	2022-04-12	11:06:00.303158	GPS	59.1362254235082	9.632097255673715	
376	1.0	376.0	1333796783348017	2022-04-12	11:06:05.348017	GPS	59.136195511016645	9.632155434647517	
377	1.0	377.0	1333796788936088	2022-04-12	11:06:10.936088	GPS	59.13616287282001	9.632215807619989	
378	1.0	378.0	1333796794180800	2022-04-12	11:06:16.180800	GPS	59.13613230000003	9.632271114666635	
379	1.0	379.0	1333796799073282	2022-04-12	11:06:21.073282	GPS	59.1361017919875	9.63232573282	
380	1.0	380.0	1333796803961809	2022-04-12	11:06:25.961809	GPS	59.13607540536045	9.63237837185872	
381	1.0	381.0	1333796808647280	2022-04-12	11:06:30.647280	GPS	59.136050910566695	9.632430737966695	
382	1.0	382.0	1333796813038646	2022-04-12	11:06:35.038646	GPS	59.13602820827447	9.632480551246104	
383	1.0	383.0	1333796817303417	2022-04-12	11:06:39.303417	GPS	59.13600203123676	9.632529600806427	
384	1.0	384.0	1333796821433955	2022-04-12	11:06:43.433955	GPS	59.13597510696664	9.632575062808362	
385	1.0	385.0	1333796825735496	2022-04-12	11:06:47.735496	GPS	59.135949096693324	9.632625747453345	
386	1.0	386.0	1333796830032549	2022-04-12	11:06:52.032549	GPS	59.135923810130826	9.632675713071643	
387	1.0	387.0	1333796834450202	2022-04-12	11:06:56.450202	GPS	59.135897498653335	9.632724210521634	
388	1.0	388.0	1333796838704107	2022-04-12	11:07:00.704107	GPS	59.13587408875079	9.632771545177	
389	1.0	389.0	1333796842242143	2022-04-12	11:07:04.242143	GPS	59.13585425416583	9.632810491668325	
390	1.0	390.0	1333796849139017	2022-04-12	11:07:11.139017	GPS	59.1358189715817	9.6328835568367	
391	1.0	391.0	1333796853445889	2022-04-12	11:07:15.445889	GPS	59.135795257808056	9.632929522624721	
392	1.0	392.0	1333796857683499	2022-04-12	11:07:19.683499	GPS	59.13577432792139	9.632975904572467	
393	1.0	393.0	1333796861711572	2022-04-12	11:07:23.711572	GPS	59.1357549848378	9.6330217279833	
394	1.0	394.0	1333796865946605	2022-04-12	11:07:27.946605	GPS	59.13573133371875	9.633072521477107	
395	1.0	395.0	1333796869937752	2022-04-12	11:07:31.937752	GPS	59.13570989769555	9.633121037942196	
396	1.0	396.0	1333796873539195	2022-04-12	11:07:35.539195	GPS	59.13568923869998	9.6331665732708	
397	1.0	397.0	1333796877144468	2022-04-12	11:07:39.144468	GPS	59.13566913150161	9.633215481440887	
398	1.0	398.0	1333796884472741	2022-04-12	11:07:46.472741	GPS	59.13563021501922	9.63331582609408	
399	1.0	399.0	1333796888930533	2022-04-12	11:07:50.930533	GPS	59.13560708885361	9.633375532846959	
400	1.0	400.0	1333796893339283	2022-04-12	11:07:55.339283	GPS	59.135584355429195	9.63343873613688	
401	1.0	401.0	1333796897403201	2022-04-12	11:07:59.403201	GPS	59.1355619813275	9.6334958813483	
402	1.0	402.0	1333796901212368	2022-04-12	11:08:03.212368	GPS	59.13554159452003	9.63355187280003	
403	1.0	403.0	1333796905042618	2022-04-12	11:08:07.042618	GPS	59.1355214535767	9.633604901573346	
404	1.0	404.0	1333796908493432	2022-04-12	11:08:10.493432	GPS	59.135507855226685	9.633658068146701	
405	1.0	405.0	1333796913158175	2022-04-12	11:08:15.158175	GPS	59.13550159695835	9.633739365020853	
406	1.0	406.0	1333796963600076	2022-04-12	11:09:05.600076	GPS	59.1358273340933	9.634350832889968	
407	1.0	407.0	1333796967836394	2022-04-12	11:09:09.836394	GPS	59.13586146995002	9.634323560378299	
408	1.0	408.0	1333796971617853	2022-04-12	11:09:13.617853	GPS	59.1358914672308	9.634287639925805	
409	1.0	409.0	1333796975401831	2022-04-12	11:09:17.401831	GPS	59.13591834553997	9.634240142253367	
410	1.0	410.0	1333796981052579	2022-04-12	11:09:23.052579	GPS	59.135955473377514	9.6341575798675	
411	1.0	411.0	1333796985385752	2022-04-12	11:09:27.385752	GPS	59.13597758355336	9.634083404133365	
412	1.0	412.0	1333796989188954	2022-04-12	11:09:31.188954	GPS	59.1359956206417	9.6340173599717	
413	1.0	413.0	1333796993718995	2022-04-12	11:09:35.718995	GPS	59.13601482914584	9.63393471926252	
414	1.0	414.0	1333796997955996	2022-04-12	11:09:39.955996	GPS	59.13602964998331	9.633849343409992	
415	1.0	415.0	1333797001723649	2022-04-12	11:09:43.723649	GPS	59.136044181870844	9.633775796727491	
416	1.0	416.0	1333797005618443	2022-04-12	11:09:47.618443	GPS	59.136061274250864	9.63370249521164	
417	1.0	417.0	1333797012113871	2022-04-12	11:09:54.113871	GPS	59.13609359368295	9.63358431747249	
418	1.0	418.0	1333797016701238	2022-04-12	11:09:58.701238	GPS	59.13611468931698	9.633501378541318	
419	1.0	419.0	1333797021353414	2022-04-12	11:10:03.353414	GPS	59.136136600403304	9.63342010976665	
420	1.0	420.0	1333797025639730	2022-04-12	11:10:07.639730	GPS	59.13615553213004	9.633339471685177	
421	1.0	421.0	1333797030120494	2022-04-12	11:10:12.120494	GPS	59.136175435803295	9.633257457610013	
422	1.0	422.0	1333797034745421	2022-04-12	11:10:16.745421	GPS	59.136195105920805	9.6331719551325	
423	1.0	423.0	1333797039411646	2022-04-12	11:10:21.411646	GPS	59.1362148818583	9.6330871295283	
424	1.0	424.0	1333797043319159	2022-04-12	11:10:25.319159	GPS	59.13623219626224	9.633015349686138	
425	1.0	425.0	1333797047356398	2022-04-12	11:10:29.356398	GPS	59.136249571879425	9.632939335704966	
426	1.0	426.0	1333797051074205	2022-04-12	11:10:33.074205	GPS	59.136264852964466	9.632870933548302	
427	1.0	427.0	1333797054869244	2022-04-12	11:10:36.869244	GPS	59.13628006323984	9.632802186115608	
428	1.0	428.0	1333797058459188	2022-04-12	11:10:40.459188	GPS	59.136294746616656	9.632738914886657	
429	1.0	429.0	1333797062914463	2022-04-12	11:10:44.914463	GPS	59.13631502462207	9.632662092283324	
430	1.0	430.0	1333797066774351	2022-04-12	11:10:48.774351	GPS	59.1363315384217	9.632596391859723	
431	1.0	431.0	1333797070484396	2022-04-12	11:10:52.484396	GPS	59.1363487553133	9.632536330396686	
432	1.0	432.0	1333797075975981	2022-04-12	11:10:57.975981	GPS	59.136375879905	9.632453458052211	
433	1.0	433.0	1333797080398398	2022-04-12	11:11:02.398398	GPS	59.13639904710057	9.6323888573633	
434	1.0	434.0	1333797085066589	2022-04-12	11:11:07.066589	GPS	59.13642361069041	9.632324612049572	
435	1.0	435.0	1333797089140586	2022-04-12	11:11:11.140586	GPS	59.13644600545336	9.632274694811699	
436	1.0	436.0	1333797093063153	2022-04-12	11:11:15.063153	GPS	59.13646898614888	9.632229823022532	
437	1.0	437.0	1333797096522812	2022-04-12	11:11:18.522812	GPS	59.13648897274002	9.632193220229983	
438	1.0	438.0	1333797100599625	2022-04-12	11:11:22.599625	GPS	59.1365138311458	9.6321503367708	
439	1.0	439.0	1333797104750011	2022-04-12	11:11:26.750011	GPS	59.13653990284807	9.632108222124431	
440	1.0	440.0	1333797108760727	2022-04-12	11:11:30.760727	GPS	59.136565747105685	9.632070675484437	
441	1.0	441.0	1333797112579771	2022-04-12	11:11:34.579771	GPS	59.13659053180669	9.6320346517175	
442	1.0	442.0	1333797116301288	2022-04-12	11:11:38.301288	GPS	59.136615216383305	9.631999822599992	
443	1.0	443.0	1333797120175335	2022-04-12	11:11:42.175335	GPS	59.13663902278753	9.631964872208359	
444	1.0	444.0	1333797127394947	2022-04-12	11:11:49.394947	GPS	59.136681509381816	9.63193738645981	
445	1.0	445.0	1333797131050918	2022-04-12	11:11:53.050918	GPS	59.13670276502717	9.63192558957664	
446	1.0	446.0	1333797137080304	2022-04-12	11:11:59.080304	GPS	59.13673781959693	9.63190613429042	
447	1.0	447.0	1333797211014433	2022-04-12	11:13:13.014433	GPS	59.13692338065382	9.6324408109967	
448	1.0	448.0	1333797215882132	2022-04-12	11:13:17.882132	GPS	59.13690287930894	9.6324894879867	
449	1.0	449.0	1333797220449197	2022-04-12	11:13:22.449197	GPS	59.1368836441478	9.632535158636701	
450	1.0	450.0	1333797225446933	2022-04-12	11:13:27.446933	GPS	59.136857167260814	9.632582214218301	
451	1.0	451.0	1333797230058691	2022-04-12	11:13:32.058691	GPS	59.13683441246419	9.632630929899992	
452	1.0	452.0	1333797234707961	2022-04-12	11:13:36.707961	GPS	59.13680985253637	9.632679759545033	
453	1.0	453.0	1333797238469379	2022-04-12	11:13:40.469379	GPS	59.136786947894414	9.63271843754447	
454	1.0	454.0	1333797242558721	2022-04-12	11:13:44.558721	GPS	59.136764307816094	9.632758454942532	
455	1.0	455.0	1333797246951494	2022-04-12	11:13:48.951494	GPS	59.13673767940749	9.632798348273301	
456	1.0	456.0	1333797251445868	2022-04-12	11:13:53.445868	GPS	59.13671239910336	9.6328401253467	
457	1.0	457.0	1333797255589328	2022-04-12	11:13:57.589328	GPS	59.13668998868779	9.632878750056058	
458	1.0	458.0	1333797259767966	2022-04-12	11:14:01.767966	GPS	59.13666741443655	9.632924859165025	
459	1.0	459.0	1333797263934648	2022-04-12	11:14:05.934648	GPS	59.1366450751167	9.632970070893311	
460	1.0	460.0	1333797268328685	2022-04-12	11:14:10.328685	GPS	59.13662127905205	9.63301803103955	
461	1.0	461.0	1333797272572349	2022-04-12	11:14:14.572349	GPS	59.13659849463083	9.63306308165557	
462	1.0	462.0	1333797276255427	2022-04-12	11:14:18.255427	GPS	59.136579969850025	9.633100560300024	
463	1.0	463.0	1333797280358837	2022-04-12	11:14:22.358837	GPS	59.1365596053304	9.63314095358295	
464	1.0	464.0	1333797284100232	2022-04-12	11:14:26.100232	GPS	59.136541082108906	9.633177419180033	
465	1.0	465.0	1333797291356678	2022-04-12	11:14:33.356678	GPS	59.13650258604503	9.633248296422208	
466	1.0	466.0	1333797298284609	2022-04-12	11:14:40.284609	GPS	59.136470849120045	9.633324346615774	
467	1.0	467.0	1333797303764362	2022-04-12	11:14:45.764362	GPS	59.136445481825035	9.633387250889966	
468	1.0	468.0	1333797307976240	2022-04-12	11:14:49.976240	GPS	59.1364268052667	9.633433056133304	
469	1.0	469.0	1333797312028747	2022-04-12	11:14:54.028747	GPS	59.13640533230917	9.633476184685525	
470	1.0	470.0	1333797315661743	2022-04-12	11:14:57.661743	GPS	59.13638495601497	9.633516703184164	
471	1.0	471.0	1333797319654767	2022-04-12	11:15:01.654767	GPS	59.1363635594983	9.63356082843461	
472	1.0	472.0	1333797323592089	2022-04-12	11:15:05.592089	GPS	59.13634448619693	9.633605561186668	
473	1.0	473.0	1333797327561299	2022-04-12	11:15:09.561299	GPS	59.136325360171696	9.6336535162375	
474	1.0	474.0	1333797331245786	2022-04-12	11:15:13.245786	GPS	59.1363078694628	9.633696799229432	
475	1.0	475.0	1333797338099054	2022-04-12	11:15:20.099054	GPS	59.136273155203	9.633774764042176	
476	1.0	476.0	1333797342426415	2022-04-12	11:15:24.426415	GPS	59.13624699056663	9.633821545072236	
477	1.0	477.0	1333797348156919	2022-04-12	11:15:30.156919	GPS	59.13621049746195	9.633885548664713	
478	1.0	478.0	1333797352240471	2022-04-12	11:15:34.240471	GPS	59.13618759725252	9.63393090569123	
479	1.0	479.0	1333797364400443	2022-04-12	11:15:46.400443	GPS	59.13612696003523	9.634089631616177	
480	1.0	480.0	1333797370540107	2022-04-12	11:15:52.540107	GPS	59.13609606864405	9.634170431911272	
481	1.0	481.0	1333797374949614	2022-04-12	11:15:56.949614	GPS	59.13607434437965	9.634229486474462	
482	1.0	482.0	1333797379271434	2022-04-12	11:16:01.271434	GPS	59.13605433595369	9.634290212047167	
483	1.0	483.0	1333797383466641	2022-04-12	11:16:05.466641	GPS	59.136035092728044	9.634348295882793	
484	1.0	484.0	1333797978228199	2022-04-12	11:26:00.228199	GPS	59.13612418016028	9.6352048781592	
485	1.0	485.0	1333797989056306	2022-04-12	11:26:11.056306	GPS	59.13621946221001	9.635245565816684	
486	1.0	486.0	1333797994102991	2022-04-12	11:26:16.102991	GPS	59.136255519939965	9.63521291785775	
487	1.0	487.0	1333798001035264	2022-04-12	11:26:23.035264	GPS	59.136293176319995	9.635148219288881	
488	1.0	488.0	1333798006161232	2022-04-12	11:26:28.161232	GPS	59.13631884923556	9.635089301528891	
489	1.0	489.0	1333798010693367	2022-04-12	11:26:32.693367	GPS	59.13634423049818	9.635030325820145	
490	1.0	490.0	1333798016358937	2022-04-12	11:26:38.358937	GPS	59.1363764227033	9.6349537186025	
491	1.0	491.0	1333798020531021	2022-04-12	11:26:42.531021	GPS	59.136399155104996	9.634893253053333	
492	1.0	492.0	1333798024628273	2022-04-12	11:26:46.628273	GPS	59.13642154596112	9.6348384799208	
493	1.0	493.0	1333798028947445	2022-04-12	11:26:50.947445	GPS	59.1364424038917	9.634785613141657	
494	1.0	494.0	1333798033568924	2022-04-12	11:26:55.568924	GPS	59.13646483167167	9.634728888449999	
495	1.0	495.0	1333798037379451	2022-04-12	11:26:59.379451	GPS	59.1364847305883	9.634677762570558	
496	1.0	496.0	1333798044051580	2022-04-12	11:27:06.051580	GPS	59.1365254245667	9.634598303205527	
497	1.0	497.0	1333798048291536	2022-04-12	11:27:10.291536	GPS	59.13655086729332	9.6345532758933	
498	1.0	498.0	1333798052796291	2022-04-12	11:27:14.796291	GPS	59.13657647836416	9.6345068704233	
499	1.0	499.0	1333798056609045	2022-04-12	11:27:18.609045	GPS	59.136598726966696	9.634468242883301	
500	1.0	500.0	1333798060266511	2022-04-12	11:27:22.266511	GPS	59.136617591857494	9.634431149618353	
501	1.0	501.0	1333798067088830	2022-04-12	11:27:29.088830	GPS	59.1366520367917	9.6343670190583	
502	1.0	502.0	1333798074479730	2022-04-12	11:27:36.479730	GPS	59.1366892319833	9.634295124997207	
503	1.0	503.0	1333798078011620	2022-04-12	11:27:40.011620	GPS	59.1367068914333	9.634262455494422	
504	1.0	504.0	1333798085260056	2022-04-12	11:27:47.260056	GPS	59.13674430028	9.6342028829133	
505	1.0	505.0	1333798092348300	2022-04-12	11:27:54.348300	GPS	59.1367819081667	9.63414938775	
506	1.0	506.0	1333798096909064	2022-04-12	11:27:58.909064	GPS	59.1368058786533	9.634114878982244	
507	1.0	507.0	1333798100763739	2022-04-12	11:28:02.763739	GPS	59.1368256520283	9.634087378189147	
508	1.0	508.0	1333798104171150	2022-04-12	11:28:06.171150	GPS	59.1368431890833	9.6340628830417	
509	1.0	509.0	1333798115657446	2022-04-12	11:28:17.657446	GPS	59.13689866016164	9.6339819982317	
510	1.0	510.0	1333798119749299	2022-04-12	11:28:21.749299	GPS	59.13691859391191	9.633954615005528	
511	1.0	511.0	1333798124455094	2022-04-12	11:28:26.455094	GPS	59.13694227547	9.633922082811125	
